home_team,away_team,description,events,release_speed,inning,outs_when_up,pitch_type,stand,type
SF,SD,hit_into_play,field_out,91.9,5,0,Sinker,Left,X
SF,SD,called_strike,,92.6,5,0,Sinker,Left,Strike
SF,SD,ball,,91.8,5,0,Sinker,Left,Ball
SF,SD,ball,,87,5,0,Changeup,Left,Ball
SF,SD,called_strike,,82.5,5,0,Slider,Left,Strike
SF,SD,hit_into_play,field_out,92.3,4,2,Sinker,Left,X
SF,SD,hit_into_play,field_out,92.9,4,1,Sinker,Right,X
SF,SD,swinging_strike,,85.7,4,1,Changeup,Right,Strike
SF,SD,ball,,92.4,4,1,Sinker,Right,Ball
SF,SD,swinging_strike,strikeout,87,4,0,Changeup,Left,Strike
SF,SD,foul,,90.4,4,0,Sinker,Left,Strike
SF,SD,foul,,92.7,4,0,Sinker,Left,Strike
SF,SD,ball,,83.4,4,0,Slider,Left,Ball
SF,SD,ball,,92,4,0,Sinker,Left,Ball
SF,SD,ball,,83.7,4,0,Slider,Left,Ball
SF,SD,called_strike,,91.9,4,0,Sinker,Left,Strike
SF,SD,hit_into_play,field_out,84.2,3,2,Slider,Right,X
SF,SD,swinging_strike,,83.6,3,2,Slider,Right,Strike
SF,SD,swinging_strike,,92.9,3,2,Sinker,Right,Strike
SF,SD,hit_into_play,field_out,93.3,3,1,4-Seam,Left,X
SF,SD,swinging_strike,,92.6,3,1,Sinker,Left,Strike
SF,SD,called_strike,,86.2,3,1,Changeup,Left,Strike
SF,SD,called_strike,strikeout,87.1,3,0,Changeup,Left,Strike
SF,SD,called_strike,,92.8,3,0,Sinker,Left,Strike
SF,SD,ball,,82.6,3,0,Slider,Left,Ball
SF,SD,ball,,83.1,3,0,Slider,Left,Ball
SF,SD,called_strike,,92,3,0,Sinker,Left,Strike
SF,SD,foul_tip,strikeout,85.6,2,2,Changeup,Right,Strike
SF,SD,foul,,86.8,2,2,Changeup,Right,Strike
SF,SD,swinging_strike,,86.4,2,2,Changeup,Right,Strike
SF,SD,swinging_strike,strikeout,92,2,1,Sinker,Right,Strike
SF,SD,foul,,81.8,2,1,Slider,Right,Strike
SF,SD,ball,,86.8,2,1,Changeup,Right,Ball
SF,SD,ball,,87.2,2,1,Changeup,Right,Ball
SF,SD,called_strike,,82.9,2,1,Slider,Right,Strike
SF,SD,hit_into_play,field_out,92,2,0,Sinker,Left,X
SF,SD,called_strike,,92.2,2,0,Sinker,Left,Strike
SF,SD,ball,,92.2,2,0,Sinker,Left,Ball
SF,SD,ball,,91.3,2,0,Sinker,Left,Ball
SF,SD,hit_into_play,force_out,92.7,1,2,Sinker,Left,X
SF,SD,called_strike,,92.3,1,2,Sinker,Left,Strike
SF,SD,hit_into_play,fielders_choice_out,87.2,1,1,Changeup,Right,X
SF,SD,foul,,86.4,1,1,Changeup,Right,Strike
SF,SD,hit_into_play,triple,86.8,1,1,Changeup,Left,X
SF,SD,ball,,82.5,1,1,Slider,Left,Ball
SF,SD,foul,,86.5,1,1,Changeup,Left,Strike
SF,SD,ball,,86.2,1,1,Changeup,Left,Ball
SF,SD,called_strike,,93.9,1,1,Sinker,Left,Strike
SF,SD,ball,,83.6,1,1,Slider,Left,Ball
SF,SD,hit_into_play,double,92.3,1,1,Sinker,Right,X
SF,SD,called_strike,,81.8,1,1,Slider,Right,Strike
SF,SD,hit_into_play,field_out,86.8,1,0,Changeup,Left,X
SF,SD,ball,,82,1,0,Slider,Left,Ball
SF,SD,foul,,84.4,1,0,Slider,Left,Strike
SF,SD,ball,,84.4,1,0,Slider,Left,Ball
SF,SD,called_strike,,93.1,1,0,Sinker,Left,Strike
SF,SD,ball,,94.1,1,0,Sinker,Left,Ball
SF,MIA,ball,walk,90.9,7,0,Sinker,Left,Ball
SF,MIA,ball,,90.3,7,0,Sinker,Left,Ball
SF,MIA,ball,,82.6,7,0,Slider,Left,Ball
SF,MIA,ball,,85.7,7,0,Changeup,Left,Ball
SF,MIA,hit_into_play,force_out,83.6,6,2,Slider,Right,X
SF,MIA,blocked_ball,,82.8,6,2,Slider,Right,Ball
SF,MIA,swinging_strike,,86.8,6,2,Changeup,Right,Strike
SF,MIA,hit_into_play,single,93.2,6,2,Sinker,Right,X
SF,MIA,ball,,82.3,6,2,Slider,Right,Ball
SF,MIA,called_strike,,92.6,6,2,Sinker,Right,Strike
SF,MIA,hit_into_play,grounded_into_double_play,86.5,6,0,Changeup,Left,X
SF,MIA,called_strike,,86.1,6,0,Changeup,Left,Strike
SF,MIA,called_strike,,91.3,6,0,Sinker,Left,Strike
SF,MIA,hit_into_play,single,85.9,6,0,Changeup,Right,X
SF,MIA,foul_tip,,85.7,6,0,Changeup,Right,Strike
SF,MIA,ball,,83.9,6,0,Slider,Right,Ball
SF,MIA,ball,,93.2,6,0,Sinker,Right,Ball
SF,MIA,foul,,91.3,6,0,Sinker,Right,Strike
SF,MIA,swinging_strike,strikeout,82.8,5,2,Slider,Right,Strike
SF,MIA,ball,,83.8,5,2,Slider,Right,Ball
SF,MIA,swinging_strike,,82.9,5,2,Slider,Right,Strike
SF,MIA,called_strike,,85.7,5,2,Changeup,Right,Strike
SF,MIA,foul_tip,strikeout,92.1,5,1,Sinker,Left,Strike
SF,MIA,foul,,83.8,5,1,Slider,Left,Strike
SF,MIA,swinging_strike,,92.8,5,1,Sinker,Left,Strike
SF,MIA,ball,,86.5,5,1,Changeup,Left,Ball
SF,MIA,swinging_strike,,86.8,5,1,Changeup,Left,Strike
SF,MIA,ball,,85.7,5,1,Changeup,Left,Ball
SF,MIA,ball,,92.7,5,1,Sinker,Left,Ball
SF,MIA,hit_into_play,field_out,82.3,5,0,Slider,Right,X
SF,MIA,foul,,86.4,5,0,Changeup,Right,Strike
SF,MIA,swinging_strike,,85.4,5,0,Changeup,Right,Strike
SF,MIA,called_strike,,93.8,5,0,Sinker,Right,Strike
SF,MIA,ball,,92.1,5,0,Sinker,Right,Ball
SF,MIA,swinging_strike,strikeout,82.8,4,2,Slider,Right,Strike
SF,MIA,foul,,82.5,4,2,Slider,Right,Strike
SF,MIA,ball,,85.5,4,2,Changeup,Right,Ball
SF,MIA,ball,,86.2,4,2,Changeup,Right,Ball
SF,MIA,called_strike,,83.2,4,2,Slider,Right,Strike
SF,MIA,hit_into_play,field_out,92.3,4,1,Sinker,Left,X
SF,MIA,called_strike,,86.6,4,1,Changeup,Left,Strike
SF,MIA,hit_into_play,single,93,4,1,Sinker,Right,X
SF,MIA,ball,,83.9,4,1,Slider,Right,Ball
SF,MIA,hit_into_play,field_out,92.9,4,0,Sinker,Right,X
SF,MIA,called_strike,,92.4,4,0,Sinker,Right,Strike
SF,MIA,hit_into_play,field_out,94.8,3,2,4-Seam,Left,X
SF,MIA,swinging_strike,,85.8,3,2,Changeup,Left,Strike
SF,MIA,ball,,83.5,3,2,Slider,Left,Ball
SF,MIA,foul,,93.3,3,2,Sinker,Left,Strike
SF,MIA,hit_into_play,field_out,92.1,3,1,Sinker,Right,X
SF,MIA,hit_into_play,force_out,91.3,3,0,Sinker,Right,X
SF,MIA,hit_into_play,single,87.4,3,0,Changeup,Left,X
SF,MIA,foul,,92.3,3,0,Sinker,Left,Strike
SF,MIA,called_strike,,87,3,0,Changeup,Left,Strike
SF,MIA,hit_into_play,field_out,85.9,2,2,Changeup,Right,X
SF,MIA,ball,,83.7,2,2,Slider,Right,Ball
SF,MIA,blocked_ball,,87.3,2,2,Changeup,Right,Ball
SF,MIA,called_strike,,83.2,2,2,Slider,Right,Strike
SF,MIA,hit_into_play,single,93.6,2,2,Sinker,Right,X
SF,MIA,ball,,85.5,2,2,Changeup,Right,Ball
SF,MIA,ball,,84,2,2,Slider,Right,Ball
SF,MIA,hit_into_play,field_out,83.4,2,1,Slider,Left,X
SF,MIA,foul,,84.7,2,1,Changeup,Left,Strike
SF,MIA,ball,,86.3,2,1,Changeup,Left,Ball
SF,MIA,foul,,90.8,2,1,Sinker,Left,Strike
SF,MIA,hit_into_play,field_error,83.9,2,1,Slider,Right,X
SF,MIA,ball,,84.2,2,1,Slider,Right,Ball
SF,MIA,foul,,93.3,2,1,Sinker,Right,Strike
SF,MIA,hit_into_play,field_out,87.4,2,0,Changeup,Right,X
SF,MIA,called_strike,,93.7,2,0,Sinker,Right,Strike
SF,MIA,ball,,84.2,2,0,Slider,Right,Ball
SF,MIA,called_strike,,91.9,2,0,Sinker,Right,Strike
SF,MIA,hit_into_play,field_out,86.8,1,2,Changeup,Left,X
SF,MIA,called_strike,,93.6,1,2,Sinker,Left,Strike
SF,MIA,hit_into_play,field_out,87.5,1,1,Changeup,Right,X
SF,MIA,ball,,83.8,1,1,Slider,Right,Ball
SF,MIA,ball,,87.8,1,1,Changeup,Right,Ball
SF,MIA,foul,,92.5,1,1,Sinker,Right,Strike
SF,MIA,called_strike,,94,1,1,Sinker,Right,Strike
SF,MIA,hit_into_play,field_out,83.5,1,0,Slider,Right,X
SF,MIA,foul,,88.6,1,0,Changeup,Right,Strike
SF,MIA,ball,,87.7,1,0,Changeup,Right,Ball
SF,MIA,swinging_strike,,89.3,1,0,Changeup,Right,Strike
SF,MIA,swinging_strike,,93,1,0,Sinker,Right,Strike
SF,MIA,ball,,95.1,1,0,Sinker,Right,Ball
